order_id,customer_id,amount,ordered_at,status,file_id
5536,204,10,2026-06-21,paid,orders_06.csv
5537,164,50,2026-06-09,paid,orders_06.csv
5538,46,80,2026-06-21,cancelled,orders_06.csv
5539,94,35,2026-06-13,paid,orders_06.csv
5540,121,80,2026-06-12,paid,orders_06.csv
5541,20,20,2026-06-06,paid,orders_06.csv
5542,284,10,2026-06-02,paid,orders_06.csv
5543,263,80,2026-06-09,fulfilled,orders_06.csv
5544,52,15,2026-06-02,paid,orders_06.csv
5545,3,15,2026-06-25,paid,orders_06.csv
5546,303,35,2026-06-19,paid,orders_06.csv
5547,166,20,2026-06-16,paid,orders_06.csv
5548,64,20,2026-06-13,fulfilled,orders_06.csv
5549,87,35,2026-06-13,paid,orders_06.csv
5550,74,80,2026-06-26,paid,orders_06.csv
5551,368,15,2026-06-15,paid,orders_06.csv
5552,113,10,2026-06-06,cancelled,orders_06.csv
5553,192,80,2026-06-28,paid,orders_06.csv
5554,229,10,2026-06-25,fulfilled,orders_06.csv
5555,12,80,2026-06-27,paid,orders_06.csv
5556,174,20,2026-06-15,paid,orders_06.csv
5557,60,80,2026-06-16,paid,orders_06.csv
5558,170,15,2026-06-05,paid,orders_06.csv
5559,366,35,2026-06-06,cancelled,orders_06.csv
5560,75,35,2026-06-29,paid,orders_06.csv
5561,215,35,2026-06-09,paid,orders_06.csv
5562,14,20,2026-06-05,cancelled,orders_06.csv
5563,152,20,2026-06-27,paid,orders_06.csv
5564,252,10,2026-06-09,paid,orders_06.csv
5565,248,10,2026-06-15,paid,orders_06.csv
5566,30,80,2026-06-17,paid,orders_06.csv
5567,245,120,2026-06-18,paid,orders_06.csv
5568,132,120,2026-06-04,paid,orders_06.csv
5569,222,20,2026-06-12,paid,orders_06.csv
5570,122,10,2026-06-30,fulfilled,orders_06.csv
5571,213,15,2026-06-10,paid,orders_06.csv
5572,372,20,2026-06-27,paid,orders_06.csv
5573,9,35,2026-06-21,cancelled,orders_06.csv
5574,262,15,2026-06-11,fulfilled,orders_06.csv
5575,270,20,2026-06-01,paid,orders_06.csv
5576,223,10,2026-06-12,fulfilled,orders_06.csv
5577,142,50,2026-06-07,paid,orders_06.csv
5578,93,50,2026-06-05,paid,orders_06.csv
5579,90,15,2026-06-23,cancelled,orders_06.csv
5580,45,50,2026-06-03,fulfilled,orders_06.csv
5581,141,15,2026-06-25,paid,orders_06.csv
5582,314,80,2026-06-05,paid,orders_06.csv
5583,158,15,2026-06-19,paid,orders_06.csv
5584,355,80,2026-06-03,cancelled,orders_06.csv
5585,370,10,2026-06-14,cancelled,orders_06.csv
5586,178,20,2026-06-26,paid,orders_06.csv
5587,328,120,2026-06-27,fulfilled,orders_06.csv
5588,8,35,2026-06-03,fulfilled,orders_06.csv
5589,341,20,2026-06-05,paid,orders_06.csv
5590,289,120,2026-06-06,paid,orders_06.csv
5591,84,80,2026-06-02,paid,orders_06.csv
5592,305,120,2026-06-19,paid,orders_06.csv
5593,267,35,2026-06-12,cancelled,orders_06.csv
5594,62,20,2026-06-03,paid,orders_06.csv
5595,165,120,2026-06-27,fulfilled,orders_06.csv
5596,385,10,2026-06-19,paid,orders_06.csv
5597,56,80,2026-06-28,fulfilled,orders_06.csv
5598,263,10,2026-06-15,cancelled,orders_06.csv
5599,276,15,2026-06-26,paid,orders_06.csv
5600,46,15,2026-06-08,cancelled,orders_06.csv
5601,86,10,2026-06-06,paid,orders_06.csv
5602,285,120,2026-06-09,paid,orders_06.csv
5603,50,80,2026-06-01,paid,orders_06.csv
5604,10,120,2026-06-09,cancelled,orders_06.csv
5605,296,35,2026-06-21,cancelled,orders_06.csv
5606,360,35,2026-06-08,paid,orders_06.csv
5607,49,80,2026-06-12,paid,orders_06.csv
5608,140,10,2026-06-02,fulfilled,orders_06.csv
5609,300,50,2026-06-16,paid,orders_06.csv
5610,63,10,2026-06-04,fulfilled,orders_06.csv
5611,71,50,2026-06-29,cancelled,orders_06.csv
5612,117,15,2026-06-08,cancelled,orders_06.csv
5613,383,35,2026-06-15,paid,orders_06.csv
5614,10,80,2026-06-27,fulfilled,orders_06.csv
5615,216,50,2026-06-23,cancelled,orders_06.csv
5616,19,35,2026-06-17,paid,orders_06.csv
5617,186,20,2026-06-25,fulfilled,orders_06.csv
5618,172,80,2026-06-08,fulfilled,orders_06.csv
5619,289,120,2026-06-27,paid,orders_06.csv
5620,206,120,2026-06-27,cancelled,orders_06.csv
5621,167,50,2026-06-02,paid,orders_06.csv
5622,181,15,2026-06-22,fulfilled,orders_06.csv
5623,324,10,2026-06-22,paid,orders_06.csv
5624,272,15,2026-06-04,paid,orders_06.csv
5625,222,15,2026-06-11,cancelled,orders_06.csv
5626,11,15,2026-06-22,paid,orders_06.csv
5627,204,120,2026-06-14,fulfilled,orders_06.csv
5628,24,120,2026-06-21,paid,orders_06.csv
5629,329,50,2026-06-02,paid,orders_06.csv
5630,348,50,2026-06-30,paid,orders_06.csv
5631,278,120,2026-06-21,paid,orders_06.csv
5632,52,20,2026-06-20,paid,orders_06.csv
5633,7,35,2026-06-17,paid,orders_06.csv
5634,148,10,2026-06-02,paid,orders_06.csv
5635,332,15,2026-06-12,paid,orders_06.csv
5636,305,50,2026-06-02,paid,orders_06.csv
5637,239,50,2026-06-03,cancelled,orders_06.csv
5638,76,35,2026-06-30,paid,orders_06.csv
5639,68,20,2026-06-17,fulfilled,orders_06.csv
5640,148,20,2026-06-19,paid,orders_06.csv
5641,45,80,2026-06-24,cancelled,orders_06.csv
5642,233,50,2026-06-10,cancelled,orders_06.csv
5643,333,35,2026-06-08,paid,orders_06.csv
5644,364,20,2026-06-18,fulfilled,orders_06.csv
5645,281,20,2026-06-29,cancelled,orders_06.csv
5646,241,120,2026-06-16,paid,orders_06.csv
5647,125,20,2026-06-01,paid,orders_06.csv
5648,263,50,2026-06-07,fulfilled,orders_06.csv
5649,203,10,2026-06-19,paid,orders_06.csv
5650,123,20,2026-06-06,cancelled,orders_06.csv
5651,252,20,2026-06-11,paid,orders_06.csv
5652,111,20,2026-06-29,paid,orders_06.csv
5653,12,15,2026-06-25,cancelled,orders_06.csv
5654,311,120,2026-06-03,paid,orders_06.csv
5655,337,10,2026-06-15,cancelled,orders_06.csv
5656,226,20,2026-06-13,paid,orders_06.csv
5657,116,80,2026-06-17,paid,orders_06.csv
5658,173,80,2026-06-14,paid,orders_06.csv
5659,346,15,2026-06-05,cancelled,orders_06.csv
5660,142,120,2026-06-20,cancelled,orders_06.csv
5661,379,120,2026-06-04,fulfilled,orders_06.csv
5662,323,80,2026-06-09,paid,orders_06.csv
5663,53,10,2026-06-14,fulfilled,orders_06.csv
5664,282,50,2026-06-25,paid,orders_06.csv
5665,204,50,2026-06-16,paid,orders_06.csv
5666,144,120,2026-06-14,cancelled,orders_06.csv
5667,57,35,2026-06-20,fulfilled,orders_06.csv
5668,235,20,2026-06-23,paid,orders_06.csv
5669,181,35,2026-06-10,cancelled,orders_06.csv
5670,305,35,2026-06-18,paid,orders_06.csv
5671,382,120,2026-06-01,fulfilled,orders_06.csv
5672,228,20,2026-06-13,paid,orders_06.csv
5673,156,120,2026-06-18,paid,orders_06.csv
5674,295,35,2026-06-14,cancelled,orders_06.csv
5675,46,120,2026-06-08,paid,orders_06.csv
5676,312,120,2026-06-11,paid,orders_06.csv
5677,105,35,2026-06-11,paid,orders_06.csv
5678,25,20,2026-06-01,cancelled,orders_06.csv
5679,255,20,2026-06-29,cancelled,orders_06.csv
5680,160,50,2026-06-25,cancelled,orders_06.csv
5681,265,120,2026-06-14,cancelled,orders_06.csv
5682,351,35,2026-06-24,fulfilled,orders_06.csv
5683,184,10,2026-06-15,cancelled,orders_06.csv
5684,180,35,2026-06-22,paid,orders_06.csv
5685,35,50,2026-06-22,paid,orders_06.csv
5686,210,20,2026-06-04,cancelled,orders_06.csv
5687,333,50,2026-06-13,cancelled,orders_06.csv
5688,97,35,2026-06-05,fulfilled,orders_06.csv
5689,226,120,2026-06-13,cancelled,orders_06.csv
5690,301,20,2026-06-29,cancelled,orders_06.csv
5691,48,15,2026-06-24,paid,orders_06.csv
5692,188,10,2026-06-11,paid,orders_06.csv
5693,90,10,2026-06-17,paid,orders_06.csv
5694,176,120,2026-06-23,cancelled,orders_06.csv
5695,216,80,2026-06-29,paid,orders_06.csv
5696,149,120,2026-06-17,cancelled,orders_06.csv
5697,259,15,2026-06-07,fulfilled,orders_06.csv
5698,31,80,2026-06-06,cancelled,orders_06.csv
5699,55,20,2026-06-20,cancelled,orders_06.csv
5700,326,80,2026-06-21,paid,orders_06.csv
5701,211,10,2026-06-23,paid,orders_06.csv
5702,364,80,2026-06-10,cancelled,orders_06.csv
5703,156,35,2026-06-01,paid,orders_06.csv
5704,8,80,2026-06-19,paid,orders_06.csv
5705,90,35,2026-06-07,cancelled,orders_06.csv
5706,137,120,2026-06-19,cancelled,orders_06.csv
5707,74,50,2026-06-17,paid,orders_06.csv
5708,309,10,2026-06-14,paid,orders_06.csv
5709,266,120,2026-06-06,cancelled,orders_06.csv
5710,15,10,2026-06-04,paid,orders_06.csv
5711,268,35,2026-06-06,fulfilled,orders_06.csv
5712,221,120,2026-06-20,paid,orders_06.csv
5713,7,80,2026-06-21,cancelled,orders_06.csv
5714,74,80,2026-06-11,paid,orders_06.csv
5715,142,15,2026-06-12,paid,orders_06.csv
5716,322,10,2026-06-09,cancelled,orders_06.csv
5717,179,15,2026-06-03,fulfilled,orders_06.csv
5718,198,10,2026-06-20,paid,orders_06.csv
5719,203,50,2026-06-08,paid,orders_06.csv
5720,28,50,2026-06-15,paid,orders_06.csv
5721,115,10,2026-06-08,paid,orders_06.csv
5722,301,120,2026-06-30,paid,orders_06.csv
5723,4,120,2026-06-11,fulfilled,orders_06.csv
5724,215,50,2026-06-10,paid,orders_06.csv
5725,254,10,2026-06-29,paid,orders_06.csv
5726,200,80,2026-06-22,cancelled,orders_06.csv
5727,212,20,2026-06-08,fulfilled,orders_06.csv
5728,365,35,2026-06-29,paid,orders_06.csv
5729,125,10,2026-06-26,paid,orders_06.csv
5730,184,35,2026-06-06,paid,orders_06.csv
5731,149,35,2026-06-01,cancelled,orders_06.csv
5732,59,20,2026-06-12,cancelled,orders_06.csv
5733,198,20,2026-06-28,fulfilled,orders_06.csv
5734,34,10,2026-06-21,fulfilled,orders_06.csv
5735,180,50,2026-06-27,paid,orders_06.csv
5736,98,35,2026-06-13,paid,orders_06.csv
5737,122,35,2026-06-12,paid,orders_06.csv
5738,341,10,2026-06-09,paid,orders_06.csv
5739,80,15,2026-06-26,paid,orders_06.csv
5740,101,20,2026-06-03,cancelled,orders_06.csv
5741,66,50,2026-06-27,fulfilled,orders_06.csv
5742,123,15,2026-06-15,paid,orders_06.csv
5743,111,80,2026-06-12,fulfilled,orders_06.csv
5744,323,50,2026-06-13,paid,orders_06.csv
5745,244,50,2026-06-10,paid,orders_06.csv
5746,232,80,2026-06-08,paid,orders_06.csv
5747,134,50,2026-06-23,fulfilled,orders_06.csv
5748,189,50,2026-06-19,paid,orders_06.csv
5749,312,50,2026-06-13,paid,orders_06.csv
5750,385,10,2026-06-05,cancelled,orders_06.csv
5751,278,120,2026-06-03,paid,orders_06.csv
5752,396,120,2026-06-24,fulfilled,orders_06.csv
5753,337,80,2026-06-01,cancelled,orders_06.csv
5754,160,10,2026-06-05,fulfilled,orders_06.csv
5755,45,80,2026-06-23,paid,orders_06.csv
5756,119,20,2026-06-25,paid,orders_06.csv
5757,56,10,2026-06-22,cancelled,orders_06.csv
5758,186,120,2026-06-30,cancelled,orders_06.csv
5759,153,15,2026-06-25,paid,orders_06.csv
5760,160,10,2026-06-23,paid,orders_06.csv
5761,65,120,2026-06-10,fulfilled,orders_06.csv
5762,183,35,2026-06-10,fulfilled,orders_06.csv
5763,322,80,2026-06-25,paid,orders_06.csv
5764,142,15,2026-06-30,paid,orders_06.csv
5765,348,120,2026-06-12,paid,orders_06.csv
5766,212,10,2026-06-29,fulfilled,orders_06.csv
5767,206,20,2026-06-08,paid,orders_06.csv
5768,150,10,2026-06-06,paid,orders_06.csv
5769,312,80,2026-06-30,paid,orders_06.csv
5770,347,10,2026-06-23,fulfilled,orders_06.csv
5771,312,15,2026-06-02,fulfilled,orders_06.csv
5772,388,20,2026-06-07,paid,orders_06.csv
5773,379,10,2026-06-13,cancelled,orders_06.csv
5774,323,80,2026-06-10,paid,orders_06.csv
5775,117,50,2026-06-19,fulfilled,orders_06.csv
5776,267,20,2026-06-23,fulfilled,orders_06.csv
5777,351,50,2026-06-22,paid,orders_06.csv
5778,1,10,2026-06-30,paid,orders_06.csv
5779,22,120,2026-06-29,cancelled,orders_06.csv
5780,357,10,2026-06-20,paid,orders_06.csv
5781,57,10,2026-06-22,paid,orders_06.csv
5782,398,20,2026-06-07,paid,orders_06.csv
5783,356,80,2026-06-14,fulfilled,orders_06.csv
5784,316,120,2026-06-24,paid,orders_06.csv
5785,270,10,2026-06-09,paid,orders_06.csv
5786,227,20,2026-06-14,cancelled,orders_06.csv
5787,353,120,2026-06-24,fulfilled,orders_06.csv
5788,28,80,2026-06-17,paid,orders_06.csv
5789,345,50,2026-06-14,paid,orders_06.csv
5790,391,15,2026-06-16,paid,orders_06.csv
5791,287,20,2026-06-23,paid,orders_06.csv
5792,84,120,2026-06-18,paid,orders_06.csv
5793,134,15,2026-06-18,paid,orders_06.csv
5794,184,20,2026-06-06,fulfilled,orders_06.csv
5795,104,80,2026-06-03,paid,orders_06.csv
5796,70,80,2026-06-05,fulfilled,orders_06.csv
5797,248,15,2026-06-22,paid,orders_06.csv
5798,264,80,2026-06-01,fulfilled,orders_06.csv
5799,329,20,2026-06-05,paid,orders_06.csv
5800,363,15,2026-06-05,cancelled,orders_06.csv
5801,124,20,2026-06-19,paid,orders_06.csv
5802,218,120,2026-06-18,paid,orders_06.csv
5803,342,15,2026-06-22,cancelled,orders_06.csv
5804,393,35,2026-06-15,paid,orders_06.csv
5805,354,20,2026-06-04,paid,orders_06.csv
5806,250,15,2026-06-12,paid,orders_06.csv
5807,144,20,2026-06-02,paid,orders_06.csv
5808,360,20,2026-06-04,fulfilled,orders_06.csv
5809,83,20,2026-06-04,fulfilled,orders_06.csv
5810,292,20,2026-06-15,paid,orders_06.csv
5811,286,10,2026-06-06,paid,orders_06.csv
5812,240,120,2026-06-01,fulfilled,orders_06.csv
5813,383,80,2026-06-03,paid,orders_06.csv
5814,289,20,2026-06-24,paid,orders_06.csv
5815,251,35,2026-06-21,fulfilled,orders_06.csv
5816,279,20,2026-06-07,paid,orders_06.csv
5817,47,80,2026-06-12,paid,orders_06.csv
5818,315,80,2026-06-21,paid,orders_06.csv
5819,126,10,2026-06-21,paid,orders_06.csv
5820,15,10,2026-06-24,fulfilled,orders_06.csv
5821,75,20,2026-06-27,paid,orders_06.csv
5822,327,50,2026-06-06,paid,orders_06.csv
5823,369,120,2026-06-04,paid,orders_06.csv
5824,316,20,2026-06-24,fulfilled,orders_06.csv
5825,332,120,2026-06-06,paid,orders_06.csv
5826,118,20,2026-06-11,paid,orders_06.csv
5827,190,120,2026-06-18,paid,orders_06.csv
5828,30,10,2026-06-08,paid,orders_06.csv
5829,322,120,2026-06-19,fulfilled,orders_06.csv
5830,26,15,2026-06-29,fulfilled,orders_06.csv
5831,256,80,2026-06-14,paid,orders_06.csv
5832,309,50,2026-06-10,paid,orders_06.csv
5833,353,15,2026-06-05,paid,orders_06.csv
5834,227,80,2026-06-05,fulfilled,orders_06.csv
5835,21,120,2026-06-03,fulfilled,orders_06.csv
5836,98,15,2026-06-16,paid,orders_06.csv
5837,17,120,2026-06-01,cancelled,orders_06.csv
5838,262,35,2026-06-28,paid,orders_06.csv
5839,37,80,2026-06-10,paid,orders_06.csv
5840,364,35,2026-06-17,paid,orders_06.csv
5841,225,10,2026-06-03,paid,orders_06.csv
5842,372,15,2026-06-29,fulfilled,orders_06.csv
5843,3,35,2026-06-10,cancelled,orders_06.csv
5844,179,50,2026-06-22,paid,orders_06.csv
5845,44,50,2026-06-16,paid,orders_06.csv
5846,236,35,2026-06-17,cancelled,orders_06.csv
5847,321,120,2026-06-30,paid,orders_06.csv
5848,312,50,2026-06-13,paid,orders_06.csv
5849,31,80,2026-06-26,paid,orders_06.csv
5850,338,20,2026-06-20,cancelled,orders_06.csv
5851,216,20,2026-06-19,fulfilled,orders_06.csv
5852,332,15,2026-06-22,paid,orders_06.csv
5853,176,50,2026-06-28,paid,orders_06.csv
5854,97,15,2026-06-28,fulfilled,orders_06.csv
5855,44,15,2026-06-23,cancelled,orders_06.csv
5856,285,50,2026-06-12,fulfilled,orders_06.csv
5857,272,15,2026-06-12,cancelled,orders_06.csv
5858,203,20,2026-06-15,paid,orders_06.csv
5859,93,15,2026-06-08,cancelled,orders_06.csv
5860,58,15,2026-06-24,paid,orders_06.csv
5861,49,15,2026-06-21,cancelled,orders_06.csv
5862,129,80,2026-06-22,fulfilled,orders_06.csv
5863,284,35,2026-06-08,paid,orders_06.csv
5864,294,80,2026-06-18,paid,orders_06.csv
5865,263,50,2026-06-24,cancelled,orders_06.csv
5866,209,80,2026-06-03,paid,orders_06.csv
5867,226,15,2026-06-26,cancelled,orders_06.csv
5868,260,80,2026-06-18,paid,orders_06.csv
5869,370,50,2026-06-21,paid,orders_06.csv
5870,352,35,2026-06-15,cancelled,orders_06.csv
5871,99,50,2026-06-06,fulfilled,orders_06.csv
5872,48,15,2026-06-25,paid,orders_06.csv
5873,317,10,2026-06-25,fulfilled,orders_06.csv
5874,25,20,2026-06-08,paid,orders_06.csv
5875,360,50,2026-06-01,paid,orders_06.csv
5876,154,10,2026-06-15,paid,orders_06.csv
5877,45,50,2026-06-14,paid,orders_06.csv
5878,59,80,2026-06-19,paid,orders_06.csv
5879,188,80,2026-06-06,paid,orders_06.csv
5880,391,80,2026-06-26,paid,orders_06.csv
5881,131,10,2026-06-27,paid,orders_06.csv
5882,263,80,2026-06-12,cancelled,orders_06.csv
5883,370,35,2026-06-12,paid,orders_06.csv
5884,310,20,2026-06-27,paid,orders_06.csv
5885,282,20,2026-06-12,cancelled,orders_06.csv
5886,18,80,2026-06-04,paid,orders_06.csv
5887,182,15,2026-06-09,fulfilled,orders_06.csv
5888,298,35,2026-06-01,paid,orders_06.csv
5889,11,35,2026-06-26,paid,orders_06.csv
5890,133,15,2026-06-03,paid,orders_06.csv
5891,149,120,2026-06-18,fulfilled,orders_06.csv
5892,74,50,2026-06-27,paid,orders_06.csv
5893,354,120,2026-06-18,paid,orders_06.csv
5894,8,10,2026-06-15,paid,orders_06.csv
5895,250,50,2026-06-05,fulfilled,orders_06.csv
5896,17,120,2026-06-28,paid,orders_06.csv
5897,94,50,2026-06-03,cancelled,orders_06.csv
5898,244,15,2026-06-13,fulfilled,orders_06.csv
5899,118,120,2026-06-13,cancelled,orders_06.csv
5900,39,20,2026-06-17,paid,orders_06.csv
5901,111,20,2026-06-17,paid,orders_06.csv
5902,320,10,2026-06-19,paid,orders_06.csv
5903,185,80,2026-06-06,fulfilled,orders_06.csv
5904,296,35,2026-06-11,fulfilled,orders_06.csv
5905,182,20,2026-06-30,paid,orders_06.csv
5906,297,35,2026-06-11,paid,orders_06.csv
5907,11,15,2026-06-08,fulfilled,orders_06.csv
5908,312,10,2026-06-29,paid,orders_06.csv
5909,344,15,2026-06-24,paid,orders_06.csv
5910,140,10,2026-06-13,cancelled,orders_06.csv
5911,183,50,2026-06-09,cancelled,orders_06.csv
5912,300,15,2026-06-17,paid,orders_06.csv
5913,288,120,2026-06-30,paid,orders_06.csv
5914,103,120,2026-06-28,fulfilled,orders_06.csv
5915,293,80,2026-06-21,paid,orders_06.csv
5916,145,120,2026-06-12,paid,orders_06.csv
5917,73,80,2026-06-28,paid,orders_06.csv
5918,391,20,2026-06-10,paid,orders_06.csv
5919,326,15,2026-06-17,paid,orders_06.csv
5920,282,80,2026-06-28,fulfilled,orders_06.csv
5921,31,80,2026-06-11,paid,orders_06.csv
5922,166,120,2026-06-22,fulfilled,orders_06.csv
5923,189,15,2026-06-17,paid,orders_06.csv
5924,78,15,2026-06-12,paid,orders_06.csv
5925,344,35,2026-06-01,fulfilled,orders_06.csv
5926,203,50,2026-06-15,paid,orders_06.csv
5927,87,50,2026-06-30,paid,orders_06.csv
5928,155,80,2026-06-05,paid,orders_06.csv
5929,373,50,2026-06-09,cancelled,orders_06.csv
5930,175,10,2026-06-22,paid,orders_06.csv
5931,41,50,2026-06-19,paid,orders_06.csv
5932,298,20,2026-06-10,fulfilled,orders_06.csv
5933,397,80,2026-06-12,fulfilled,orders_06.csv
5934,35,120,2026-06-24,fulfilled,orders_06.csv
5935,90,20,2026-06-11,paid,orders_06.csv
5936,12,120,2026-06-18,paid,orders_06.csv
5937,138,15,2026-06-21,paid,orders_06.csv
5938,25,35,2026-06-07,fulfilled,orders_06.csv
5939,309,20,2026-06-07,cancelled,orders_06.csv
5940,51,15,2026-06-21,paid,orders_06.csv
5941,30,15,2026-06-24,cancelled,orders_06.csv
5942,41,10,2026-06-02,cancelled,orders_06.csv
5943,369,15,2026-06-11,paid,orders_06.csv
5944,139,50,2026-06-07,paid,orders_06.csv
5945,166,10,2026-06-21,paid,orders_06.csv
5946,168,120,2026-06-11,paid,orders_06.csv
5947,249,35,2026-06-21,cancelled,orders_06.csv
5948,173,15,2026-06-22,paid,orders_06.csv
5949,213,120,2026-06-28,paid,orders_06.csv
5950,321,50,2026-06-03,paid,orders_06.csv
5951,254,50,2026-06-25,fulfilled,orders_06.csv
5952,238,120,2026-06-09,paid,orders_06.csv
5953,163,50,2026-06-01,paid,orders_06.csv
5954,213,50,2026-06-02,paid,orders_06.csv
5955,48,10,2026-06-06,paid,orders_06.csv
5956,74,50,2026-06-07,paid,orders_06.csv
5957,186,35,2026-06-12,paid,orders_06.csv
5958,349,50,2026-06-18,cancelled,orders_06.csv
5959,337,50,2026-06-05,cancelled,orders_06.csv
5960,118,80,2026-06-11,cancelled,orders_06.csv
5961,365,35,2026-06-09,paid,orders_06.csv
5962,332,20,2026-06-25,cancelled,orders_06.csv
5963,233,50,2026-06-23,paid,orders_06.csv
5964,268,50,2026-06-12,paid,orders_06.csv
5965,130,10,2026-06-05,cancelled,orders_06.csv
5966,52,80,2026-06-16,paid,orders_06.csv
5967,322,15,2026-06-05,fulfilled,orders_06.csv
5968,47,10,2026-06-25,cancelled,orders_06.csv
5969,63,10,2026-06-05,cancelled,orders_06.csv
5970,105,50,2026-06-17,paid,orders_06.csv
5971,311,20,2026-06-09,paid,orders_06.csv
5972,91,120,2026-06-29,paid,orders_06.csv
5973,15,20,2026-06-17,paid,orders_06.csv
5974,256,15,2026-06-15,paid,orders_06.csv
5975,200,35,2026-06-29,paid,orders_06.csv
5976,14,10,2026-06-11,paid,orders_06.csv
5977,331,35,2026-06-03,paid,orders_06.csv
5978,117,50,2026-06-02,fulfilled,orders_06.csv
5979,193,80,2026-06-14,paid,orders_06.csv
5980,129,10,2026-06-01,paid,orders_06.csv
5981,223,15,2026-06-23,paid,orders_06.csv
5982,105,20,2026-06-12,fulfilled,orders_06.csv
5983,143,20,2026-06-21,fulfilled,orders_06.csv
5984,292,120,2026-06-07,paid,orders_06.csv
5985,394,20,2026-06-16,paid,orders_06.csv
5986,154,20,2026-06-27,paid,orders_06.csv
5987,3,35,2026-06-11,paid,orders_06.csv
5988,164,80,2026-06-06,cancelled,orders_06.csv
5989,232,15,2026-06-20,cancelled,orders_06.csv
5990,108,120,2026-06-02,paid,orders_06.csv
5991,400,120,2026-06-02,fulfilled,orders_06.csv
5992,223,120,2026-06-06,paid,orders_06.csv
5993,153,80,2026-06-30,paid,orders_06.csv
5994,58,15,2026-06-26,paid,orders_06.csv
5995,155,15,2026-06-05,cancelled,orders_06.csv
5996,181,10,2026-06-24,paid,orders_06.csv
5997,350,35,2026-06-15,paid,orders_06.csv
5998,174,80,2026-06-14,fulfilled,orders_06.csv
5999,172,10,2026-06-29,cancelled,orders_06.csv
6000,104,120,2026-06-08,paid,orders_06.csv
6001,70,50,2026-06-02,cancelled,orders_06.csv
6002,295,35,2026-06-08,paid,orders_06.csv
